기온분석
[검색조건]
자료구분 : 년
자료형태 : 기본
지역/지점 : 서울경기
기간 : 1973~2024

년,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
			1973,서울경기,11.5,7.3,16.3
			1974,서울경기,10.4,6.1,15.4
			1975,서울경기,11.8,7.6,16.8
			1976,서울경기,10.8,6.5,15.8
			1977,서울경기,11.5,7,16.8
			1978,서울경기,11.8,7.5,16.9
			1979,서울경기,11.9,7.6,17.1
			1980,서울경기,10.3,5.9,15.4
			1981,서울경기,10.5,6.1,15.4
			1982,서울경기,11.8,7.3,16.9
			1983,서울경기,11.7,7.5,16.5
			1984,서울경기,11,6.8,16
			1985,서울경기,11.2,7,15.8
			1986,서울경기,10.7,6.5,15.4
			1987,서울경기,11.4,7.2,16.1
			1988,서울경기,11.5,7.1,16.5
			1989,서울경기,12.4,8.1,17.2
			1990,서울경기,12.3,8.4,16.7
			1991,서울경기,11.7,7.5,16.5
			1992,서울경기,11.9,7.8,16.6
			1993,서울경기,11.4,7.2,16.2
			1994,서울경기,12.9,8.5,17.8
			1995,서울경기,11.7,7.4,16.5
			1996,서울경기,11.7,7.4,16.6
			1997,서울경기,12.2,7.8,17.3
			1998,서울경기,13.1,9,18.1
			1999,서울경기,12.4,8.2,17.4
			2000,서울경기,12.1,7.9,16.8
			2001,서울경기,12.1,8,17
			2002,서울경기,12.1,8,16.9
			2003,서울경기,12.2,8.2,16.8
			2004,서울경기,12.6,8.4,17.5
			2005,서울경기,11.7,7.7,16.6
			2006,서울경기,12.5,8.6,17.1
			2007,서울경기,12.7,8.9,17.1
			2008,서울경기,12.6,8.5,17.2
			2009,서울경기,12.4,8.3,17
			2010,서울경기,11.9,8,16.3
			2011,서울경기,11.6,7.8,16.1
			2012,서울경기,11.8,7.8,16.4
			2013,서울경기,11.9,7.9,16.4
			2014,서울경기,12.8,8.6,17.6
			2015,서울경기,13.1,8.8,18
			2016,서울경기,13.2,9,18
			2017,서울경기,12.4,8.1,17.3
			2018,서울경기,12.4,8.1,17.3
			2019,서울경기,12.9,8.1,18.3
			2020,서울경기,12.6,8.3,17.6
			2021,서울경기,13,8.5,18.1
			2022,서울경기,12.4,7.9,17.5
			2023,서울경기,13.2,8.7,18.2
			2024,서울경기,,,
			

